words,sentiment_coeff
encontraram,8.155210176587007
a...,8.229348544338936
surto,-2.0988812077589833
detetado,9.442498513396766
fabrica,-5.781791439604281
carregado,4.993655920335174
encontrado,8.032173922049717
florianopolis,5.480297902757142
novembro,2.8590580801845604
2019,4.844682558592958
estudo,3.135319481110321
preliminar,4.217927840501777
feito,1.5608098752008224
ufsc,8.559536925424004
tr...,7.044246795300823
renato,14.401770726053114
confirmou,-3.715274285923882
bruno,17.337389796691813
cortez,34.9849599295516
atleta,13.750214152319657
forcas,7.748953563380179
comprova,24.28421308535608
imbecilidade,32.54196017938437
ideia...,34.0193846340665
espaco,14.107685832859383
pequenos,10.576262919279616
guerreiros,58.24832169136673
centro,6.9882750074975
hu,7.258704346077406
cores,25.09037219467129
ag...,15.087663089841062
vulnerabilidade,21.045238063427554
imigrantes,7.057748744632257
relacionada,18.618548355281124
condicoes,9.493897057607683
portugal...,28.932478515256847
65,-4.9711368361551065
confirmados,-1.433330839214742
1200,7.362214863300445
24h,-1.6324985050107734
futebol,7.530907825496234
dia,-4.379971138408788
classico,9.746834130687317
agora,2.7566318541028902
mossoro,6.714493128798278
rn,-5.329276632465828
cobrir,-1.3216711057266037
uns,3.4504272839689327
postos,15.17647728004241
ficaram,12.434478495636315
servico,1.4066126745870837
google,14.133274052746154
acho,2.238061447971489
ministro,-4.320830487738812
mentem,11.826038196389641
puxar,13.101055693693493
saco,2.953443813354648
chefe,6.179184871643775
@mpf_pgr,11.87655851136627
senhora,8.013307614126468
esqueceu,10.935335899811625
cobrar,11.678187101887708
responsaveis,14.137135488384272
sobre,3.0931105648963615
saloes,11.49747823038771
"beleza,",11.778513052229636
igrejas,1.5209107841450764
lojas,2.657222827147526
reabrem,6.857204565183056
nesta,-2.4041196118005703
sexta,10.47065956126484
3,-8.387159341428559
maceio,6.86870357117558
regras...,26.528955030899922
encontra,6.558516455338282
94%,-4.146777567772625
esgoto,-1.6602770012833041
niteroi,-5.086433670951619
"1,5",-6.363153175663349
"coronavirus,",4.289527254634137
petrolina,-12.156639031701223
decreta,6.95171610961391
servicos,12.451526976185013
essenciais,4.552195791201937
continuem,25.053166746088163
fechados,4.738078121053742
morrendo,3.364253115234454
dor,3.8346765860615686
cabeca,3.3727015154822726
sei,2.2006063295541027
falta,3.7848144329377305
"agua,",6.60751812067485
sono,7.15425844204368
"sinusite,",48.165387905080365
muita,2.730782565615085
"luz,",27.335190635601816
pouca,17.74076204312785
"comida,",25.100028225204962
saindo,3.158471744165318
trabalhar,3.175443134113764
pegar,1.932550764246519
vir,3.6155333675521883
banco,14.02738665457366
enquanto,5.8490049172563685
frente,5.662301229765261
dorme,9.86768811729597
tranquilamente,20.970105175031584
pronto!,16.615093456238494
noticia,5.280594320676317
dessas,8.216917275675005
melhor,2.9920914916000583
descoberta,9.672615645991408
vacina,1.6817657240465995
contra,1.8505100847983176
trouxe,17.834891148666294
mudancas,17.49728058320845
cotidiano,5.69349089637392
sociedade,14.026492745711323
home,5.07909252777457
office,7.136648275524793
acha,3.398257356008553
traba...,29.3909395838098
feirantes,18.994798608229356
mercados,13.898808131702241
"mangabeira,",31.22316466231784
rangel,40.796113022169315
oitizeiro,40.413273725025775
vacinados,14.35550478427147
testados,-5.971965199786085
@henriquevtm,25.042516781970257
@malhadasneto,15.889332735501071
@lubodenmuller,13.503770814091379
oq,2.6695227239229964
ver?,37.640281295371956
imunidade,5.027317525683886
rebanho?,8.002143579644951
n,1.6617550527856633
faz,3.2937712955970704
ultrapassa,-1.907178684323217
1,-2.4184559521291136
milhao,-1.9580252349758687
saber,1.7417479609948867
real,4.403088078267031
dimensao,14.657805222740759
epidemia,10.013819493761034
claro,6.286092678237068
atingira,-4.5175604983506705
"pico,",16.677219310836495
d...,9.61303898304817
favor,2.8081605806448278
voltar,2.9925998505996407
"normal,",6.375775508174561
sair,1.911898465345555
"vezes,",18.454483989126622
menos,4.564757657886859
ajudar,6.513100099422218
#maislidas,21.893221098552942
meninos,30.70315780828307
testaram,5.9300395377721715
negativo,4.227717244788494
permanecem,12.545883685498703
internados,-6.080056183048121
recuperacao,7.3483110256365665
atualizacao,-1.6800198969778315
#covid19,-1.978548571266964
17/06/2020,-12.306847989759627
utc,-2.334109820280891
@moura_101,21.457207714025934
entretanto,33.456723534484624
negacionistas,28.655385195350004
#covid...,8.448276514797753
balanco,-8.09581569795399
12h30,7.830960896144717
registramos,6.829796097779939
caso,6.708726505174246
positivo,3.2518014284742733
"municipio,",-9.406230028814246
"porem,",14.0492359314355
13,-5.229556823355303
ultimas,-1.4995344874468866
"24h,",-2.2047218777201896
90,-7.75409104043657
confirmadas,-2.5171382251952514
minas,-2.848855483171239
gerais,-3.7670025542840584
total,-1.5268282364758956
causados,-8.2748780859205
covid1...,15.483456344712037
entendeu,5.026594072184956
secretario,7.80399215371765
municipal,-6.818842382202628
civil,4.351408207729893
descarta,6.384451439405284
'lockdown',4.774647899275401
ribeirao,10.043798445332474
"preto,",8.998691864158209
sp,-6.62469577470262
dinda,34.08898674467448
churrascao,47.70731776216709
brabo,26.389789414247858
fude,5.19826637651211
@gripezinha_,21.413259924264196
@veramagalhaes,10.82804981595878
@estadao,9.215794581172155
"gripe,",7.903388878147541
lancada,27.634154349624154
2020?,22.20064444221613
responda,24.79933171290606
...,-1.5682583439033517
bbc,-3.0109841967302238
news,-3.2740204040802157
5,-2.717490106493524
paises,-2.4583841652671605
misterio,-1.2985434061339933
origem,-1.5403583412866793
@paulostflexa,67.91932402403971
@maubveno,60.806778292235784
assim,3.5836688855296046
?,3.4804035013918186
kkkkkkkk,3.9288432623932583
isolamento,7.504132667225034
ajuda,4.499183291137065
"mesmo,",3.5494231634957245
povo,2.2551860869474396
cor...,15.853996660042798
mascarados,49.59674161984357
protegido,7.902284104209407
s,7.266011892642933
toda,2.6227991196942417
culpa,6.29259294019979
"brasil,",-4.438555584453031
quebradeira,29.180455258894323
"nacional,",9.453814573049899
sendo,6.184669116635308
feita,13.150994243408658
"tal,",6.855691573954414
vcs,2.9118648264590306
pararam,8.921291230573711
pensar,3.787752557026051
brasileiros,-5.828385905495365
est...,11.242443985777802
oms,-1.8399869853498194
reconhece,8.197644108427223
formalmente,20.70082056524017
transmissao,5.566818200763005
ar,5.9390982017193314
minuto,9.489503853946122
silencio,10.492950760796509
respeitado,27.34413167552501
vila,6.16870905426067
homenagem,9.355734160637333
vitimas,-4.944388222925203
trabalhadores,6.214622836115882
sus,7.318209132998889
amg,5.037625741862364
fe,4.658042467547165
pai,2.8087286257288873
sai,3.462100316220877
equipe,13.894010869222399
entrevistou,45.50456082939852
prefeito,3.01415250270668
cidade,5.273755175926052
aposta,8.669676780896191
"""cura",49.03977655737974
salvar,5.979303202582164
propria,6.442318620717276
"vida,",7.590589830735278
ali,4.863807710157462
carnaval?,60.83041690023119
ensaios,10.514890115247011
visam,29.615303273945564
verificar,7.156419818308364
eficacia,4.092771435088433
medicamento,5.663235530221558
nitazoxanida,27.744245348653568
tratamento,3.7047451233283497
dominican,11.097813974520355
republic,10.480310589694241
615,17.82009850174252
curados,-2.03528324724533
!!mortalidade,-2.1133728448169897
26%,-8.494330987266078
feitos,-2.5389670200999372
vereador,16.958655306966133
requer,21.202453822154794
agentes,11.561784911480652
passam,-5.395982549835658
einstein,6.378384307699586
proibe,6.924558186613977
medicos,6.477379054117002
receitar,6.030166934058853
cloroquina,3.7133755423307817
paulo,-7.646776282826059
g1,-2.1165919591224243
globolixo,22.02540104717824
todo,1.2094483932472508
lugar,5.691675666973845
corrupto,8.944151507346334
#curados,11.708506266552812
segue,7.922884198570299
lideranca,9.311260703517819
recuperadas,-5.953634748388586
veem,32.89783953413596
piora,11.699873449206521
73%,16.96667786919789
dizem,5.631895024889673
bolsonaro,2.3762384826004173
atrapalha,14.588273455637957
considerados,-9.597771203882807
recuperados,-2.3886929635003855
mulheres,3.081083122022873
"25,",-8.108128071313315
35,-7.1716499087310295
anos,-4.7418656792927
bairro,11.770946385968854
navegantes,6.507212535982055
politica,7.280892713516106
devastadora,5.175953166927975
impedindo,9.61499643709937
financeiro,9.997078584821415
futuro,7.535124880668195
incerto,59.053400853757466
diferente,5.634335919762212
p,2.0498481635666788
"virus,",7.480513759235588
sintomas,5.56153515826959
suposto,15.581707390750193
202,11.919775599958912
"positivos,",-17.978639232418644
149,-7.872701316432547
113,10.034763329452943
monitorados,16.47723512056656
/,6.588099823938341
"ola,",24.668707983532034
contagem,6.352381606088874
refere,23.542381233390234
jundiai,6.636670750151693
da...,4.942122961472521
paz,9.435334243409972
vivendo,4.769131285481383
esperando,4.012769315988613
amanha,3.7248171320534773
ganancia,50.86948785165031
donald,10.671206279016303
ultrapassou,-4.738766820605626
todos,3.699711926458021
limites,20.81426779139347
pior,1.8592211550775892
bomba,7.674217401857338
planeta,15.770217597095813
!,8.40050136843247
cacete,14.815319319686878
desse,2.5897754660887897
logo,2.194121397637149
comprar,3.7214245543808975
proximo,8.082179588145214
entrar,2.9949107550587377
cabeca...,20.437993010833566
goianesia,12.969775171885697
semana,4.365595044989285
domingo,-5.260761771445141
comecara,5.5806226176991505
dia...,7.102604094752508
alemanha,-6.103674745414455
infeccoes,-3.2018884334239517
abatedouro,15.980786593198333
aves,14.702452947673226
boletim,-1.7652944856953
19/07/2020,-5.24576643945815
2234,-6.8478312597304685
&gt&gt,-3.4672936763982283
=,-3.203207807841435
2098389,-8.767611628354294
23529,-6.69419400447634
79488,-10.797775422887508
716,-5.136860721814989
obrigado,7.542185064675021
colocar,1.957868465838725
amazonas,-5.434674905653259
"lockdown,",2.055682857093977
porem,5.934504518839911
desvios,6.242413712212129
corrupcao,11.98329198834433
#quarentena,2.6718991033692574
#memes,6.5009864661573316
#isolamento,3.1238301342778567
#foryou,24.421538704473495
deus!,11.809989716463344
#covid_19,4.534869091125848
"boa,",6.5779339983124245
mata,9.062333898761876
"geral,",12.438711186063381
entao,2.8925425877043187
respeitem,17.323617016910696
durmo,28.977452775276213
acordo,-7.495177050939726
pensando,2.9649009922176477
rolar,4.555441234074608
famoso,9.459742654998927
nova,-8.111359706825253
realidade,8.337920632539383
logistica,25.622671797906364
mundial,5.527572079104551
final,3.889389396648377
vinha,14.581269442158659
acompanhando,21.32058481126713
escalada,20.567398691725934
n...,15.076517030447416
triste,5.923183579385928
morte,-3.631509986480299
querido,9.126715605253544
jornalista,18.143683157389127
macedo,40.45448767670384
suspeita,5.530143705131087
mui...,51.00994146455778
67860,-1.6918470122204325
apenas,-6.805301290953202
pombal,34.6649398730624
janela,1.1162765168639361
preciso,3.048687961911767
aumentar,1.2621197045562025
estoque,6.574813724952884
urgentemente,20.68464979075871
troco,37.466198435017105
chegam,-5.441399890391409
628,-6.704262284882675
somam,-5.862940077501917
26728,6.858000223057195
define,2.7145351806603193
#sextou,10.577267399206546
fechar,3.7029331158025
caiado,3.5323215114120123
14,-4.364037782471845
dias,-3.8286709775820436
dai,4.574304580176859
pesquisas,10.396328478910323
nossa!,43.88392668825192
olha,3.94061911531005
lixo,6.388732512171248
"predio,",43.35546798693221
alias,9.534398660537164
u...,3.312091698207275
acompanhe,-2.7508129984106056
@agenciabrasil,17.52275952963406
morcegos,33.388187177465866
pangolins,39.79516611128281
sacrificar,52.68471497681083
humanos,5.777643847030354
"rindo,",24.233257443635015
desespero,11.019390205186738
#ministrodasaude,27.38745719322185
#bolsonarogenocida,19.367740939840264
veio,3.775723022451869
parece,3.312370777798934
fez,3.9369554896098515
lavagem,10.892751650001125
pessoas!!!,50.65519104042446
obsessao,46.94940332809154
apos,-2.384509515388281
12,-4.631992232583123
entubado,12.735876704102047
recuperado,7.3429224248376554
medico,7.5869333214423325
"limeira,",22.391089724906617
saiba,-7.1989192123628625
mais!,16.04810992484367
primeira,6.56510015131641
carga,-1.3132198706006615
humanitaria,29.3055472577961
palestina,3.5119616582513964
pessoal,3.4909053063454785
no...,10.179644606395886
greca,8.588143683435451
inutil,6.366653531252215
braco,3.8365285240376568
sim,2.6492906499993705
agulha,14.87336380317517
campanha,10.770346472653355
ufsb,28.929524377463487
solidaria,19.179277868937533
luta,10.76543415579355
quer,1.8152679304448132
arrecadar,14.450485777144891
recursos,4.745073219225512
socorrer,31.880684183903288
comunidades,3.4303266646053374
grupos...,40.382994609892215
afetadas,-1.955091583117776
amapa,-8.908847833953084
15/06,-2.0029404655396594
no,-1.4279764431988689
macapa,-8.740413759807321
restaurante,9.480454866604777
mr,56.741245992296335
batata,23.686269893489232
itajai,6.182554948441831
shopping,5.411481605227801
recebe,-7.124479966114957
primeiro,9.949794081567408
selo,13.092568634389066
programa,11.082934815868942
cuidando,5.918378683412445
59556,6.6569346922596235
765,6.5286620303426135
@revistaoeste,11.671940104126632
@gfiuza_oficial,7.645029763106497
@jovempannews,18.558316532382523
"aqui,",4.228174384813251
ja...,22.572421038292735
@oatila,4.608397612119593
deveria,3.368647227047697
aplicado,26.050913535014242
so,2.954721170978843
nessa,2.6900311714298084
cazaquistao,3.258019642116079
desmente,18.698278351447442
pneumonia,-3.1259209697456574
desconhecida,5.696500497329275
destaque,5.676233870611295
esportivas,25.221162280060206
juliana,50.34472092585117
"campos,",17.64858238939404
#instagram,49.273072101819054
tamb...,10.856389212830623
@folha,6.560775873244122
puxa,25.804399336307366
vida,1.3368674776720988
c/,2.5585841738663917
politicagem,14.652260573830098
vergonha,5.903489709681872
feio!,42.395614453753296
mascaras,1.9598007122955827
distribuidas,9.63932927653864
movimento,7.735631321833775
varias,6.735462771806501
mtst,23.620183283197502
fazendo,2.3292309467190573
iniciativa,16.350738210887656
alema,7.9148192581662205
lula,4.902080176530962
livre,7.912668951519863
convida,8.00118993604173
atividade,21.885800555776495
nelson,4.124339411594672
oportunidade,8.133878004123073
criada,5.060032466828394
embraer,10.850299208480948
#embraer,22.53472804125518
#embr3,25.081507903094522
quero,1.766639033862075
nesse,3.0153625571971503
colega,7.212074358258179
trabalho,6.132694890778668
apto,17.698559651566956
co...,9.983055575526711
positivos,-3.067346730752335
brote,11.686931432820256
galicia,7.173144692252654
apoios,14.101682234570376
plan,40.59497110022772
frota,18.12227968242553
estivo,44.659397571390926
s...,11.258090438752824
1367,-1.800830231414686
24,-1.4531017895012173
horas,-1.5910009298715038
81,-2.5856366025601165
jeanine,21.090335618900745
anez,46.179312342158134
tentou,13.479424108597069
evitar,4.217223532546164
organizar,6.79852210500191
eleicoes,1.9025268025368147
6,-6.074484357234543
setembro,10.664033335529622
minimizar,11.813454805973988
contagio...,36.41153109228856
letal,3.7640271059537493
idosos,-1.2566389104825706
comorbidades,-6.227669994192187
"entanto,",23.33187148293898
letalidade,-12.35372233565076
covid19...,5.507387191557398
algumas,11.559455176614835
desenvolvem,-1.5064886703070488
"febre,",17.69906122500503
pressao,1.1754841956221058
arterial,8.817774050449005
apo...,12.047316795915451
"habitante,",17.71580444350413
maior,-7.085696929743964
crescimento,6.279758247731001
utis,-10.32077280651801
porto,-5.207915520110145
alegre,-6.811121170650982
outras,6.8995756132954
capitais,-6.879385778738387
combate...,4.323254472188424
trafego,10.081456685970986
continua,9.345857124807528
quanto,4.7662502493224
somar,21.76955090156002
dinheiros,31.07486609188289
deve,5.471946256469577
reino,-5.613651479512787
animal,8.014196712382532
maes,4.494155461672736
matam,22.439812278256877
filho,1.1523774725829792
nascimento,28.101019931749647
eua,-6.760338773481691
com...,10.347635096479541
seis,-13.399563555461437
232,11.793111038615184
portugal,-4.060583892958491
activos,7.71237044192781
internamentos,14.713331503093668
continuam,13.658818027977786
subir,6.178605837181819
acabamos,21.109900270741637
aprovar,15.972998632339658
unanimidade,23.427566863990148
sessao,5.015747313436082
remota,14.040929588645152
pagamento,7.792016224757789
separou,1.0629457361638983
definitivamente,1.04874076699997
homens,1.0469543682354086
monstros,1.0893259028772437
trocar,1.0666731370574263
po...,4.096693599658521
ouvi,8.453047803830028
@radioitatiaia,7.802095784333829
itatiaia,28.26332807848558
ouvinte,39.660105769219115
tao,2.1924758479199387
aglomerado,11.34092332836342
transportes,21.021249425405678
publicos,6.56649340857396
enquanto...,34.61091687582772
documento,12.33233459523593
revela,6.743329644265145
podem,6.677875290828431
fome,10.45215346881344
ano...,14.398360743494171
lembro,4.211147698519864
situacao,8.231705592881834
italia,-10.575031861134784
relacao,10.311037644249083
"italia,",12.795024960598875
"hoje,",-7.151097156077527
clube,16.662285860688307
informados,23.539910361131387
decisao,2.9006423051365706
"midia,",15.598722681113891
racista,53.102778324686895
fala,5.385922745906278
pobreza,10.677872858865461
pretos,22.574024933949975
pardos,14.686743132894303
